"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24"
9.330233388029,10.4956432643511,12.7697135053728,13.1614781801823,14.7020754162986,16.8668990952412,17.8113692114274,19.3756304927418,20.2345389534677,22.0025241217106,35.1072832241187,35.9396075478445,37.0499357195712,41.0972905959128,59.7289875747823,61.1342603662832,63.6678488947699,67.1184056740184,68.4895824803917,69.2579774074383,69.7639105361747,0,0,0
6.37298318252372,7.86002445989679,10.1274025497113,11.1505790360851,13.1566206599236,15.2508600790162,19.1620326811973,31.9001062802025,33.0383222915929,34.9941985807628,37.0614020487517,39.4288198132597,40.9301696420941,42.8434452923829,55.4234910208971,57.3270689787324,58.9721905055854,62.4884191365248,63.4645754843215,65.0747189878924,67.1081621372598,0,0,0
10.9860490073177,13.1492479201102,14.6549489168745,17.1509329581054,20.1126312155908,35.9722604280562,36.6344278911232,59.781469940936,62.7158572388309,65.3835867364958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.56016604754838,10.3398311265219,12.6123780309209,16.3690457624395,18.0822471526716,21.2157422058835,32.5315779497491,33.2919636478833,40.9695584865034,42.8887694151224,45.5649591316861,56.5538028715632,58.5181317820987,60.9058192365417,63.6308689011122,66.7833228126418,69.6644130170189,0,0,0,0,0,0,0
11.8170641914676,13.482645729949,15.5156224709797,16.9192285819899,19.3793502695881,20.5230408052463,21.9743924233126,30.3991647260575,31.6861519402464,34.9434830606149,37.1354954167234,54.2804907105447,58.7123548140012,61.1173678332261,62.499123348083,65.3677301070532,66.9619726092226,0,0,0,0,0,0,0
7.22663008457296,8.49636047930748,10.5103023750045,11.0180324747171,12.5338212028376,13.9676637923495,17.0228253694079,17.6092389961719,30.9964199852853,37.0049488009572,37.8869516734842,40.531524475962,41.9907962644443,42.7200582706963,45.4668225957695,56.0154782027796,59.2707617956504,59.7872049678901,63.0805510552689,64.5263051767811,66.2455848656545,66.9590070035328,69.0071862740589,0
10.9972454254398,12.9892968684188,13.5191741678595,14.9892285409522,17.4768977593591,19.2649207244112,21.0273757787229,24.0080547826932,32.9972496689126,33.5112827397347,35.2408115977179,37.4900835069372,41.5020163744245,42.1547394579745,43.6499098081742,44.5738469889883,57.989278485481,58.4864097477916,60.2544570704458,62.4934120758359,65.4993397063151,65.9942904257919,67.0128773728729,69.8578192947843
8.32152844468015,10.1877748857725,12.3245062439546,14.5178263545419,16.3272521237037,20.4022574486281,22.274123546111,32.1467980217491,34.1445536312481,38.4325020508155,40.1226985942236,42.391180812496,44.2565414097459,46.4793553186687,56.5680988025644,58.2572130276948,60.5545885420316,62.4943474787637,64.1224352730564,66.1887732192152,68.4331089127936,70.3762032675847,0,0
8.23485843542448,10.5211674694082,12.1213494402934,15.2668684357913,17.7227196382869,20.8856860737377,30.6697047149973,33.4163578509604,37.39304437493,39.9947036363501,43.1717681005336,54.4772633880557,57.2741041897907,59.2216551099507,61.8299941195351,65.2437936558456,67.785209326264,0,0,0,0,0,0,0
11.6461992962512,14.9282771818401,17.1363624497533,19.882564280297,21.2813415558135,35.2379012302814,37.9332048320781,39.0067473024538,43.0078426789447,58.6892627147219,61.0949075522994,62.2894561572781,63.742326858932,65.2018607420834,67.509480291176,0,0,0,0,0,0,0,0,0
9.95501963779451,12.8894182109448,13.6293472702986,15.2230019266337,16.7873642277226,32.9560890527181,35.4033166441798,39.704898047163,40.6422998286474,57.0740828725162,59.744596541075,61.476527117564,64.2701372656054,67.0904852819068,0,0,0,0,0,0,0,0,0,0
7.12911757123006,9.0102743923686,11.1727907863559,15.9943356199627,16.5544227517271,17.8250207480994,20.5201540060559,30.7771736442102,32.8190564524335,34.2229521400125,35.8450122670171,39.1101388175932,41.7541203896367,44.1108814602207,46.2762476062068,54.4471450530119,57.4122229211797,60.5652247496857,62.6424532280357,64.8073634180325,67.1649350645984,69.2469567698986,0,0
7.96783601173179,9.99720628528303,12.2686791140391,13.9960722341784,16.2292260037829,18.4674662396347,21.0961890532517,22.4744012607748,31.1695508189846,34.5090530200987,36.7983362088025,38.6949249340396,39.568757897967,41.3956704934663,42.9080559131068,47.0093505839539,56.0957410679683,58.7664950485494,61.2133092103897,61.698588543296,62.7619765745523,65.0461335717604,0,0
10.268517536214,15.9345863702528,19.8803142672512,33.8158622897826,36.3091068406464,39.4254745455731,40.6508885006658,45.0031125280127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.94433089673571,8.94347066124454,11.0770486253615,14.2785625781692,16.3163012054789,17.4456684298756,18.5308308717096,19.9238075682731,29.534181783329,31.9702850473162,33.0013065695121,35.0004754882049,36.0282841195416,38.9794322833105,41.380828758987,43.208453610672,53.8448139159677,55.9984671512933,58.9537526031034,62.0152507515476,63.5125342966853,65.0708528875329,67.2141505494377,0
